"","Age","L","Median","S","-3","-2","-1","0","1","2","3"
"33",92,-1.68918015382686,18.2012041960865,0.0993612165005871,14.1303535020375,15.2910709504099,16.6437186552316,18.2012040505193,20.2247661170384,23.322591984466,28.5897712335352
"34",93,-1.70333917164172,18.2595274342659,0.0998211989927425,14.1695656733248,15.3328306086392,16.6911012852088,18.2595272371884,20.3028863186773,23.4412667563182,28.8150814120881
"35",94,-1.71687869889907,18.3184638902718,0.100284144545101,14.2091464172017,15.3749590516642,16.7388973363852,18.3184636283721,20.3819141195625,23.5610410140312,29.0421304076244
"36",95,-1.72979907148682,18.3780210211515,0.100749813646319,14.2491018490779,15.4174644994901,16.7871156395184,18.3780206791306,20.4618528746549,23.6818940920409,29.2707647578061
"37",96,-1.74210115939108,18.4382079250631,0.101217913913187,14.2894398530717,15.4603575068839,16.8357675487772,18.438207485681,20.5427058378237,23.8038032819889,29.5008207887193
"38",97,-1.75378713070802,18.4990338731552,0.101688121076918,14.3301693918363,15.5036496036667,16.8848651810781,18.4990333173532,20.6244754028335,23.9267435132546,29.732124741292
"39",98,-1.76485841502884,18.5605072707624,0.102160116958016,14.3712990612659,15.5473514346421,16.9344194924401,18.5605065778919,20.7071631325727,24.0506859412866,29.9644808689267
"40",99,-1.77531434619688,18.622636459785,0.102633567149912,14.4128378272804,15.5914736551458,16.9844412227481,18.6226356079618,20.7907699346833,24.1755958044963,30.1976600151558
"41",100,-1.78515648421851,18.6854293109665,0.103108156860809,14.4547935999003,15.6360262439025,17.034940766723,18.6854282774604,20.8752962554487,24.3014402734008,30.431440649203
"42",101,-1.79438963853961,18.7488937210705,0.103583581798216,14.4971756597491,15.6810197232903,17.0859285092216,18.7488924827582,20.9607431542137,24.4281885988183,30.665605168384
"43",102,-1.80301762679986,18.8130368233875,0.104059562989345,14.5399923683191,15.7264633468959,17.1374134940378,18.8130353573261,21.0471114472344,24.5558078800063,30.8999189033645
"44",103,-1.81104482523648,18.8778667578905,0.104535789604807,14.5832544516043,15.7723681592674,17.1894060455586,18.8778650419486,21.1344023121946,24.6842626673369,31.1341304204031
"45",104,-1.81847788892081,18.9433927467764,0.10501191717299,14.6269754415333,15.8187474039937,17.2419180934985,18.943390760267,21.2226173873418,24.8135170764897,31.3679842570867
"46",105,-1.82532380579315,19.0096243575106,0.105487551288861,14.6711695033174,15.8656155249963,17.2949629275162,19.0096220818461,21.3117566609077,24.9435316993726,31.6012175325353
"47",106,-1.83159002931745,19.0765715425445,0.105962247932078,14.7158508267563,15.9129880492097,17.3485554269938,19.0765689618537,21.4018181725056,25.0742644519806,31.8335681182799
"48",107,-1.83728333261009,19.1442443854775,0.106435504221074,14.761033694376,15.960881451427,17.4027117739783,19.1442414872357,21.4927974663086,25.2056677255737,32.0647624735485
"49",108,-1.84241104746838,19.2126513670523,0.106906817592145,14.8067304613355,16.0093107601902,17.457447016396,19.2126481426056,21.5846875299001,25.3376919799469,32.2945319314105
"50",109,-1.84697919155862,19.2818000024051,0.107375641895335,14.8529520068828,16.0582905384775,17.5127762747502,19.2817964474869,21.6774778084974,25.4702812692865,32.5225972881212
"51",110,-1.85099354755254,19.3516969234163,0.107841425188374,14.899709296344,16.1078348946647,17.568713836308,19.3516930386139,21.7711563804963,25.6033756938259,32.7486665980701
"52",111,-1.85445620728538,19.4223476845172,0.108303676048666,14.9470088830297,16.1579546953417,17.6252719947405,19.4223434757121,21.8657104995771,25.7369137061278,32.9724399739461
"53",112,-1.85736532689564,19.4937564563696,0.108761909336425,14.9948522166348,16.2086579834408,17.6824619873942,19.493751935061,21.9611238766528,25.8708284336081,33.1936104742374
"54",113,-1.85971892647244,19.5659264062791,0.109215652223799,15.0432388478093,16.2599514471607,17.7402941850287,19.5659215896727,22.0573785248258,26.0050518749872,33.4118784478299
"55",114,-1.86151692683596,19.638859301678,0.109664473647594,15.0921666046681,16.3118400288541,17.7987773695743,19.6388542124953,22.1544556657923,26.13951940462,33.6269713285331
"56",115,-1.86276290199878,19.7125558409022,0.110107917837149,15.1416344453716,16.3643291870673,17.8579201906338,19.7125505069548,22.252334588849,26.2741670902142,33.8386423541723
"57",116,-1.86346338837964,19.7870146954719,0.110545501575712,15.1916418300089,16.4174241179546,17.9177302421019,19.7870091491088,22.3509915327014,26.4089293947772,34.046663835539
"58",117,-1.8636289438362,19.8622342030838,0.110976744522877,15.2421897274683,16.4711307829456,17.9782152590391,19.8622284803796,22.4504026727471,26.5437459497892,34.2508488853874
"59",118,-1.86327427779792,19.9382120938164,0.111401236076509,15.2932779090776,16.5254540094907,18.0393820969119,19.9382062334804,22.5505454415656,26.6785688536204,34.4510820203062
"60",119,-1.86241637644532,20.0149454223134,0.111818636915292,15.3449032854297,16.5803967408579,18.1012366897377,20.0149394645583,22.651397905536,26.8133617129127,34.6473171440826
"61",120,-1.86107292893561,20.0924318053767,0.11222861252336,15.3970628259092,16.6359624345559,18.1637858322787,20.0924257909769,22.7529384421911,26.9480926125092,34.8395426774563
"62",121,-1.85926009808221,20.1706695576624,0.112630804323065,15.4497540883507,16.6921554450042,18.2270373890293,20.170663527257,22.8551449668224,27.082727898651,35.0277499310692
"63",122,-1.85699182607006,20.2496569901626,0.113024849821415,15.5029756974058,16.7489803062263,18.2909988139754,20.2496509837631,22.957995488595,27.2172298818224,35.2119112124336
"64",123,-1.85428224908534,20.3293919539659,0.1134103617737,15.5567268629625,16.8064419889673,18.3556777327124,20.3293860102459,23.061466567311,27.3515595767191,35.3920093174988
"65",124,-1.85114640599472,20.4098708667892,0.11378692180608,15.611006929297,16.8645453954072,18.4210813029211,20.409865022378,23.1655320417819,27.4856761074821,35.5680417004748
"66",125,-1.84760010185687,20.491089238556,0.114154111401407,15.6658145256371,16.9232949612348,18.487216309662,20.491083527365,23.2701643464846,27.6195406056329,35.7400327795453
"67",126,-1.84366137197404,20.5730419169429,0.114511499659197,15.7211484283957,16.9826954661201,18.5540898267092,20.5730363694834,23.3753345542547,27.7531181409055,35.9080464265968
"68",127,-1.83934718840245,20.6557223966971,0.114858649879992,15.7770070751638,17.0427509174073,18.621707758857,20.6557170398431,23.4810119964509,27.8863706148183,36.072141331718
"69",128,-1.83467328096465,20.7391233276403,0.115195143368959,15.8333874180252,17.1034641454473,18.6900751111638,20.7391181844285,23.5871651454142,28.0192602311971,36.2323842494955
"70",129,-1.82965609151584,20.8232359153957,0.115520575008145,15.8902856806514,17.1648370050768,18.7591956690812,20.8232310048213,23.6937612965132,28.1517510850129,36.3888610172681
"71",130,-1.82430774401833,20.9080494531284,0.115834568307089,15.9476946817688,17.2268683656808,18.8290707109607,20.9080447903602,23.8007657308232,28.2838015237073,36.5416319423459
"72",131,-1.81863894624512,20.9935521803616,0.116136718324986,16.0056077820605,17.2895570680003,18.8997008771113,20.9935477769012,23.9081416968883,28.415363737536,36.6907358962325
"73",132,-1.81266230577063,21.0797326710557,0.116426630863886,16.0640216081426,17.3529034123706,18.9710868595277,21.0797285347906,24.0158544484085,28.5463933500175,36.8362194268827
"74",133,-1.80639439105825,21.1665789077058,0.11670395250726,16.1229342867608,17.4169079516387,19.0432286307932,21.1665750428499,24.1238710036,28.6768560003245,36.9781740500102
"75",134,-1.79985743926002,21.254078794308,0.116968325208205,16.1823475838102,17.4815734300695,19.1161269430391,21.2540752013912,24.2321595466556,28.8067271523763,37.1167425445979
"76",135,-1.79307370592222,21.3422207362573,0.117219378731343,16.2422660837162,17.5469042019655,19.1897831000776,21.3422174125502,24.3406892752437,28.935981721127,37.2520568274475
"77",136,-1.78606188468369,21.4309922461102,0.117456723452723,16.3026935778055,17.6129039415436,19.2641976890827,21.4309891861802,24.4494273156809,29.0645865720674,37.384212259346
"78",137,-1.77883445735862,21.52037953137,0.117680015878735,16.3636292204739,17.6795728084085,19.3393689139635,21.5203767276554,24.5583395668658,29.1925020778399,37.5132653050092
"79",138,-1.7714026544773,21.6103678708663,0.117888995210463,16.4250694516866,17.746908350862,19.4152927631851,21.6103653139986,24.6673935250765,29.3196939353784,37.6392830038275
"80",139,-1.7637788412351,21.7009413862831,0.11808343174868,16.4870109319986,17.8149073996933,19.4919637750568,21.7009390653683,24.7765571781533,29.4461312360347,37.7623427541217
"81",140,-1.75597266425018,21.7920831728519,0.118263072422117,16.5494483488019,17.8835658183788,19.569376096802,21.792081075847,24.8857956468749,29.5717769224171,37.8825027118989
"82",141,-1.74799116679646,21.8837754269065,0.118427649617781,16.6123744948426,17.9528784687236,19.6475234123424,21.8837735409582,24.9950717120568,29.6965886442217,37.9998029553811
"83",142,-1.73984337959545,21.9759999409575,0.118576919172261,16.6757823169991,18.0228401944157,19.7263991647134,21.9759982525841,25.1043488495163,29.8205304103264,38.1143110803212
"84",143,-1.73154513499257,22.0687379622428,0.118710688413199,16.7396663204942,18.0934464579365,19.8059965649048,22.0687364574128,25.2135930277959,29.9435836657094,38.22617103044
"85",144,-1.7231198349142,22.1619697554845,0.118828822572636,16.804024195657,18.1646935775228,19.8863077822997,22.161968419774,25.3227734661618,30.0657469204761,38.3355926568682
"86",145,-1.71459357806287,22.2556747445204,0.118931216170838,16.8688561511917,18.2365783226434,19.9673237853365,22.255673563419,25.4318612055678,30.1870238633028,38.4427935421141
"87",146,-1.70599093611829,22.3498311220949,0.119017785053943,16.9341638215365,18.3090967988502,20.0490333341806,22.3498300813622,25.5408279885508,30.3074134178637,38.5479495986661
"88",147,-1.6973346020382,22.4444168417619,0.119088469894497,16.9999500991514,18.3822448596152,20.1314238952229,22.4444159276921,25.6496471189862,30.4269113776547,38.6512010793156
"89",148,-1.6886464696691,22.539409454068,0.119143321876038,17.0662151262111,18.4560155487121,20.2144805713737,22.5394086536306,25.7582954766329,30.5455225269299,38.75270195316
"90",149,-1.67995212287571,22.6347858980064,0.119182453486358,17.1329609893052,18.530401862347,20.2981869998904,22.6347851989164,25.8667532154251,30.6632619403113,38.8526326035011
"91",150,-1.6712802438295,22.7305224361851,0.119206024379169,17.2001900064603,18.6053963518568,20.3825258860803,22.7305218269508,25.9750022559834,30.7801543259639,38.951205956243
"92",151,-1.66265441725896,22.8265933993649,0.119214239614395,17.2678983959949,18.6809871693226,20.4674771168551,22.8265928693915,26.0830224286503,30.8962189333856,39.048605874892
"93",152,-1.65409438304065,22.9229723669501,0.119207364314944,17.3360775220101,18.7571590326689,20.5530186023264,22.9229719065798,26.1907937184018,31.0114743556713,39.1450011485862
"94",153,-1.64561899719091,23.0196326699552,0.119185647737127,17.4047193963647,18.83389689094,20.6391280790156,23.0196322704637,26.2982955738429,31.1259352402811,39.2405388764126
"95",154,-1.63724640023863,23.1165470865266,0.119149303309446,17.4738177871707,18.9111864295256,20.7257830509801,23.1165467401002,26.4055061906106,31.2396094160417,39.335335085909
"96",155,-1.62899478628003,23.2136883713365,0.119098557425918,17.5433671767117,18.9890133561192,20.8129605766249,23.2136880710203,26.5124047453576,31.35250514469,39.429498390056
"97",156,-1.62088400162573,23.3110292918737,0.119033635871833,17.6133650433103,19.0673645757503,20.9006374983619,23.3110290315092,26.6189717774808,31.4646315029956,39.5231312615755
"98",157,-1.61293108007258,23.4085426595563,0.118954763329681,17.6838075307771,19.1462261922323,20.9887903620942,23.4085424337286,26.7251872757206,31.5759926410871,39.6163111103712
"99",158,-1.60514271989203,23.5062002322522,0.118862236848172,17.7546810293558,19.2255777551788,21.0773923427152,23.5062000362511,26.8310297286437,31.6865817542294,39.7090579702711
"100",159,-1.59751906720213,23.6039721250576,0.118756401872189,17.8259633585614,19.3053932741728,21.1664138252275,23.6039719548084,26.9364750737409,31.7963855423553,39.801366639867
"101",160,-1.59005773559683,23.7018279387309,0.118637592988359,17.8976317643186,19.3856459209613,21.2558242231539,23.7018277907221,27.0414983388118,31.9053835364298,39.8931998874181
"102",161,-1.58275364684531,23.7997365842896,0.118506167119356,17.9696622084657,19.4663070655526,21.3455910290864,23.7997364555054,27.1460748217188,32.0135503870323,39.9844917644871
"103",162,-1.57559816130099,23.8976671344442,0.11836251805042,18.0420281961013,19.5473460040954,21.4356803635749,23.8976670223013,27.2501810150438,32.1208579146809,40.0751535837384
"104",163,-1.56858271956407,23.9955888684618,0.118207041341713,18.1147040325452,19.6287321921449,21.526058104398,23.9955887707457,27.3537943351368,32.2272778923558,40.1650928619345
"105",164,-1.56169626936546,24.093471455075,0.118040165691255,18.1876601150144,19.7104329630744,21.6166896837878,24.093471369886,27.4568927827924,32.3327834651995,40.2542205786462
"106",165,-1.55492773744556,24.1912850381801,0.117862324053258,18.2608657701516,19.7924153560649,21.7075409038923,24.1912849638844,27.5594548411483,32.4373501369172,40.3424588096443
"107",166,-1.54826875800705,24.2890009287891,0.11767397801937,18.3342911182797,19.8746470912973,21.7985783125852,24.2890008639748,27.6614620062076,32.540963149997,40.4297632812656
"108",167,-1.54171591773593,24.3865914337309,0.117475588710644,18.407908215358,19.9570977533163,21.8897701389295,24.3865913771692,27.7628976427951,32.6436190106914,40.5161387375123
"109",168,-1.53526578450801,24.4840292964474,0.117267611958784,18.4816897281547,20.0397372570574,21.9810847909551,24.4840292470698,27.8637458364043,32.7453140651818,40.6015860012128
"110",169,-1.52891636231204,24.5812873746363,0.117050536160707,18.5556099030928,20.1225354502473,22.0724896329812,24.5812873315136,27.9639933994407,32.846048715552,40.6861094845826
"111",170,-1.52266751108337,24.678338683352,0.116824909867131,18.6296443860941,20.205461601071,22.1639504083264,24.6783386456754,28.0636311941788,32.9458304802553,40.7697236455421
"112",171,-1.51652007122892,24.7751564638771,0.116591307771524,18.703769697601,20.2884847630957,22.2554321026465,24.7751564309433,28.1626522926961,33.0446703800234,40.8524471518627
"113",172,-1.5104757234982,24.8717142315869,0.116350301011601,18.7779628779541,20.3715742505846,22.3468998519049,24.8717142027832,28.2610503713243,33.1425810368073,40.9343040877982
"114",173,-1.50453891563972,24.9679865164978,0.116102461330351,18.8522038660189,20.4547010264829,22.4383195884756,24.9679864912901,28.3588214687417,33.2395804250319,41.0153337243201
"115",174,-1.49871459314489,25.0639494007723,0.115848323406251,18.9264756911185,20.5378384098007,22.5296590105883,25.0639493786951,28.4559626495933,33.3356852309868,41.0955674910695
"116",175,-1.49300726333934,25.1595806221672,0.115588365149686,19.0007637427298,20.6209621755626,22.6208881935983,25.1595806028155,28.5524707673888,33.4309083926708,41.1750248964496
"117",176,-1.48742120235035,25.2548590412394,0.115323046995869,19.0750525866319,20.704048618049,22.7119787583514,25.2548590242608,28.6483426080025,33.5252640747755,41.2537344011623
"118",177,-1.48195964498137,25.3497636641974,0.115052882246044,19.1493230783154,20.7870715684491,22.8029012780287,25.3497636492852,28.7435764719059,33.6187712983484,41.3317371353328
"119",178,-1.47662738132421,25.4442739813708,0.11477843176666,19.223553774703,20.8700035655068,22.8936261408087,25.4442739682573,28.8381727313963,33.7114584705681,41.4091069220192
"120",179,-1.47142667211414,25.5383695471009,0.114500314709832,19.2977182737081,20.952813838823,22.9841222445091,25.5383695355527,28.9321331117797,33.8033568203064,41.4859202187475
"121",180,-1.46635554318048,25.6320293647641,0.114219151733781,19.3717858879233,21.0354689447843,23.0743572889902,25.6320293545792,29.02545772107,33.8944911075668,41.5622291534074
"122",181,-1.46140486520519,25.725232392349,0.113935576874076,19.4457178823795,21.1179312389033,23.1642980489313,25.7252323833536,29.118144655394,33.9848787234906,41.6380591834054
"123",182,-1.45656475851136,25.8179580981015,0.113650236091546,19.5194750633783,21.2001625468668,23.2539109764489,25.8179580901458,29.2101933728407,34.0745376200463,41.7134312362878
"124",183,-1.45182587383309,25.9101873077968,0.113363764431513,19.5930219742457,21.2821265555844,23.3431631401558,25.9101873007519,29.3016059148425,34.1634855006133,41.7883538676438
"125",184,-1.44717851998721,26.0019018782267,0.113076769093025,19.666326539829,21.3637887145907,23.4320222288947,26.0019018719819,29.3923856209414,34.251736594744,41.8628151385135
"126",185,-1.44261189890051,26.0930849770791,0.112789848326861,19.7393573274442,21.4451151252738,23.5204567609584,26.0930849715391,29.4825371871557,34.3393043659337,41.9367947434424
"127",186,-1.43811331336392,26.1837203114005,0.112503603015827,19.812081778749,21.5260711898913,23.6084351141519,26.1837203064832,29.572065932188,34.4262007223217,42.0102624749358
"128",187,-1.43366925303162,26.2737926399765,0.112218597337136,19.884468397599,21.6066235918249,23.6959270465049,26.2737926356112,29.6609770373456,34.5124347634641,42.0831792167979
"129",188,-1.42926406541342,26.3632874089921,0.111935345775765,19.9564849441554,21.6867396369025,23.7829037813255,26.3632874051178,29.7492738683476,34.5980100389021,42.155492794195
"130",189,-1.42487756066164,26.4521907246459,0.111654357164505,20.0280945913332,21.7663847988689,23.8693369223603,26.4521907212098,29.8369587695316,34.682925925039,42.227137736023
"131",190,-1.42049192800076,26.5404899096341,0.111376164841826,20.0992606046853,21.8455250101291,23.9551989828509,26.5404899065901,29.9240366871084,34.7671908892125,42.2980794005017
"132",191,-1.41609350067195,26.6281731873427,0.111101324080392,20.1699460905113,21.9241267933308,24.0404636745679,26.62817318465,30.0105145731885,34.8508252994163,42.3683300854752
"133",192,-1.41166851864201,26.715230105389,0.110830337028027,20.2401151412215,22.002158687025,24.125107188687,26.7152301030113,30.0963984848618,34.9338474932948,42.437901764724
"134",193,-1.4071982233329,26.8016510863275,0.110563652995138,20.3097292859429,22.0795890894936,24.2091071955971,26.8016510842322,30.1816920192306,35.0162660687739,42.5067765963262
"135",194,-1.40266180739901,26.8874273236715,0.110301689453452,20.3787482423882,22.1563865309269,24.2924427737871,26.88742732183,30.2663974751765,35.0980864677297,42.5749313130497
"136",195,-1.39803987977897,26.9725518817487,0.11004479039427,20.4471331936847,22.2325228854498,24.375097122154,26.972551880135,30.350515687988,35.1793144070265,42.6423582114132
"137",196,-1.39331580721026,27.0570190199796,0.109793276521341,20.5148472087632,22.3079722193659,24.4570555940995,27.0570190185703,30.4340481607909,35.2599602270055,42.7090711238357
"138",197,-1.388472230247,27.1408237290236,0.109547447495504,20.5818535805513,22.3827093402081,24.5383045478933,27.1408237277972,30.5169962986038,35.3400325722933,42.7750784437618
"139",198,-1.38348993623163,27.2239614634489,0.109307545497681,20.6481153738834,22.4567101471078,24.6188320035257,27.2239614623861,30.5993591334214,35.4195335478102,42.8403735930798
"140",199,-1.37834992621283,27.3064283406206,0.109073767679812,20.7135965972879,22.5299522137901,24.6986278094241,27.3064283397037,30.6811344701158,35.4984630592625,42.9049493816957
"141",200,-1.37303251566686,27.3882212793108,0.108846291662778,20.7782632976496,22.6024144124189,24.7776824938309,27.3882212785236,30.7623208125676,35.5768182274461,42.968784258263
"142",201,-1.36751629952161,27.4693377679341,0.108625297732093,20.8420835714413,22.6740760484631,24.8559860173677,27.4693377672621,30.8429183990319,35.6545925288543,43.0318317348226
"143",202,-1.36177694809028,27.5497759307425,0.108410955591903,20.9050251421372,22.7449163300794,24.9335284931655,27.5497759301724,30.9229276607559,35.7317746470902,43.0940237855825
"144",203,-1.35578752276206,27.6295350079726,0.108203373394958,20.967056184233,22.8149161628192,25.0103022367597,27.6295350074925,31.002347213837,35.8083458916608,43.1552725201381
"145",204,-1.34952362656762,27.7086157539406,0.108002631242377,21.0281484753097,22.8840594760056,25.0863018756449,27.7086157535395,31.0811768748781,35.8842906457147,43.2155028412769
"146",205,-1.34296450071554,27.7870200407769,0.107808797113913,21.0882767982392,22.952332664247,25.1615238775888,27.7870200404448,31.1594178453929,35.9595991539183,43.2746630960648
"147",206,-1.33608998462171,27.8647503018228,0.107621916569645,21.1474177701628,23.0197235791764,25.2359656930423,27.8647503015505,31.2370714083279,36.0342608369648,43.3327001952701
"148",207,-1.32887961540112,27.9418088965783,0.10744203065484,21.2055476347659,23.0862199451478,25.3096247533284,27.9418088963574,31.3141385459012,36.1082642881228,43.3895597823507
"149",208,-1.32131328201288,28.0181985526578,0.107269173222059,21.2626446202611,23.151810444824,25.3824986619884,28.0181985524806,31.3906210376122,36.1815973690874,43.4451820666962
"150",209,-1.31337155373966,28.0939227664094,0.107103321148811,21.3186893960065,23.2164863752538,25.4545872515297,28.0939227662691,31.466519261748,36.2542447980674,43.4995047859914
"151",210,-1.30503493491006,28.168985379963,0.10694440603076,21.3736646297446,23.2802408544828,25.5258916569827,28.1689853798534,31.5418323250724,36.3261871320349,43.5524568229745
"152",211,-1.2962852973733,28.2433906485275,0.106792356146412,21.4275556107485,23.3430682915363,25.5964132877744,28.2433906484432,31.6165605008375,36.3974059979042,43.6039682839033
"153",212,-1.28710597931383,28.317143162707,0.10664707261261,21.4803495139762,23.4049647569844,25.666154737613,28.3171431626432,31.6907035774965,36.4678830153043,43.6539748098937
"154",213,-1.27748439222602,28.3902484876922,0.106508462294478,21.5320389830401,23.4659290295091,25.7351193106969,28.3902484876447,31.7642643305247,36.5376054169719,43.7024254467903
"155",214,-1.2674096986164,28.4627129063764,0.106376407197371,21.5826204547872,23.525962293289,25.8033114910535,28.4627129063417,31.8372461426909,36.6065604191466,43.7492697239717
"156",215,-1.2568720065501,28.5345426072303,0.106250757595827,21.6320920344915,23.5850670974006,25.8707365746081,28.5345426072055,31.9096511817375,36.6747333393106,43.7944573083889
"157",216,-1.24586477628313,28.6057445923651,0.106131361373843,21.6804536457686,23.6432477311554,25.9374013556854,28.6057445923477,31.9814826112234,36.7421155053982,43.8379625137736
"158",217,-1.23438223008659,28.6763257044688,0.106018049611001,21.7277069407319,23.700509429019,26.0033128283319,28.6763257044569,32.0527431358682,36.8086968609687,43.879757359264
"159",218,-1.22241857178429,28.7462932095343,0.105910638364034,21.7738549850846,23.7568584583604,26.0684786120884,28.7462932095264,32.1234355105839,36.8744660077488,43.9198098814584
"160",219,-1.20996770028276,28.8156547049739,0.105808956329706,21.8189008208529,23.8123009239343,26.1329061655023,28.8156547049687,32.1935634449819,36.9394124483052,43.9580884165304
"161",220,-1.19702606212879,28.8844179229946,0.105712846390764,21.8628479755005,23.866843317192,26.1966032367937,28.8844179229914,32.2631315098142,37.0035310539717,43.994581652436
"162",221,-1.18359356916873,28.9525908247286,0.105622176033393,21.9057010802264,23.920492652182,26.259577737593,28.9525908247266,32.3321459329859,37.066824068999,44.0293030480705
"163",222,-1.16967343829853,29.02018186343,0.105536836975166,21.9474663081687,23.9732567152343,26.321837891317,29.0201818634289,32.400614958199,37.1293008788345,44.0622880256173
